Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
78,4,Box,0.101852,-4.24834,-0.0735917,1.28635,-6.98807,-1.38088
79,0,Box,0,-10,0,0,0,0
79,1,Box,-0.771167,-8.05815,0.00246724,-0.558077,-0.244574,0.231191
79,2,Box,5,-3.829,0.785,0,-13.08,0
79,3,Box,1.1761,-6.65797,-0.654275,6.0629,-4.9397,0.646501
79,4,Box,0.133302,-4.30132,-0.08741,1.70528,-5.64367,-0.829099
80,0,Box,0,-10,0,0,0,0
80,1,Box,-0.793467,-8.05449,0.0028749,-0.391223,-0.00784311,0.0244599
80,2,Box,5,-4.04972,0.785,0,-13.2435,0
80,3,Box,1.3179,-6.73728,-0.652666,6.14821,-4.90909,0.0964934
80,4,Box,0.138179,-4.38005,-0.101228,1.70528,-5.80717,-0.829099
81,0,Box,0,-10,0,0,0,0
81,1,Box,-0.808578,-8.04491,0.00298964,-0.320971,-0.0043194,0.00688426
81,2,Box,5,-4.27317,0.785,0,-13.407,0
81,3,Box,1.43046,-6.80828,-0.653463,6.16831,-5.02664,-0.0477768
81,4,Box,0.166601,-4.47956,-0.115047,1.70528,-5.97067,-0.829099
82,0,Box,0,-10,0,0,0,0
82,1,Box,-0.81996,-8.03762,0.00308614,-0.251636,-0.00336538,0.00578996
82,2,Box,5,-4.49935,0.785,0,-13.5705,0
82,3,Box,1.54068,-6.88489,-0.65599,6.18178,-5.15943,-0.151616
82,4,Box,0.195022,-4.5818,-0.128865,1.70528,-6.13417,-0.829099
83,0,Box,0,-10,0,0,0,0
83,1,Box,-0.82861,-8.02524,0.00313658,-0.181352,-0.00120455,0.00302658
83,2,Box,5,-4.72825,0.785,0,-13.734,0
83,3,Box,1.64934,-6.97359,-0.658516,6.18178,-5.32293,-0.151616
83,4,Box,0.223443,-4.68676,-0.142683,1.70528,-6.29767,-0.829099
84,0,Box,0,-10,0,0,0,0
84,1,Box,-0.830476,-8.02024,0.00318608,-0.111984,-0.00120151,0.00296997
84,2,Box,5.15018,-4.82241,0.797353,6.38872,-8.26936,0.741176
84,3,Box,1.69605,-7.11658,-0.724344,3.78601,-7.59697,-3.94967
84,4,Box,0.251865,-4.79444,-0.156502,1.70528,-6.46117,-0.829099
85,0,Box,0,-10,0,0,0,0
85,1,Box,-0.831186,-8.01821,0.00323559,-0.0426166,-0.00120122,0.00297036
85,2,Box,5.25666,-4.96295,0.809706,6.38872,-8.43286,0.741176
85,3,Box,1.75915,-7.24592,-0.790172,3.78601,-7.76047,-3.94967
85,4,Box,0.280286,-4.90486,-0.17032,1.70528,-6.62467,-0.829099
86,0,Box,0,-10,0,0,0,0
86,1,Box,-0.831339,-8.01737,0.00324434,-0.00916078,-0.00129323,0.000524952
